                source_show                 |                similar_show                |       score        
--------------------------------------------+--------------------------------------------+--------------------
 13 Reasons Why                             | Insatiable                                 | 0.7020027976245434
 13 Reasons Why                             | Pretty Little Liars                        | 0.6926252869514378
 13 Reasons Why                             | The Act                                    | 0.6809827894885576
 13 Reasons Why                             | Euphoria                                   | 0.6794557017412376
 13 Reasons Why                             | How to Get Away with Murder                | 0.6746780107554649
 9-1-1                                      | Chicago Fire                               | 0.7877320945127212
 9-1-1                                      | NCIS                                       | 0.7682529310628357
 9-1-1                                      | Chicago P.D.                               | 0.7636580046221242
 9-1-1                                      | The Rookie                                 | 0.7309606949315186
 9-1-1                                      | Brooklyn Nine-Nine                         | 0.7211819416750235
 Adventure Time                             | Once Upon a Time                           | 0.6533166841841636
 Adventure Time                             | Fringe                                     |  0.638245219651227
 Adventure Time                             | Futurama                                   | 0.6266022170628154
 Adventure Time                             | The Magicians                              | 0.6247987838583722
 Adventure Time                             | Ben 10                                     |  0.622533383434015
 Altered Carbon                             | The Purge                                  | 0.6968148767028555
 Altered Carbon                             | Person of Interest                         | 0.6952073462883142
 Altered Carbon                             | The Expanse                                | 0.6799310829121049
 Altered Carbon                             | Heroes                                     | 0.6652186373639314
 Altered Carbon                             | How to Get Away with Murder                |  0.662852233511446
 American Dad!                              | The Fresh Prince of Bel-Air                | 0.7071846938206726
 American Dad!                              | Modern Family                              | 0.7067660932866304
 American Dad!                              | Two and a Half Men                         | 0.6877172517983001
 American Dad!                              | Seinfeld                                   | 0.6755568669510432
 American Dad!                              | Shameless                                  | 0.6734721115189675
 American Gods                              | Moon Knight                                | 0.6933770331910081
 American Gods                              | The Wheel of Time                          | 0.6896673650077698
 American Gods                              | Supernatural                               |  0.676391732447853
 American Gods                              | The Purge                                  | 0.6750364030690111
 American Gods                              | Titans                                     | 0.6746802601472335
 American Horror Story                      | Westworld                                  | 0.7247436594767815
 American Horror Story                      | Chucky                                     | 0.7074959147666415
 American Horror Story                      | The Haunting of Hill House                 | 0.7046776044486132
 American Horror Story                      | Stranger Things                            | 0.7015563050119454
 American Horror Story                      | Fargo                                      | 0.6997614994189179
 Anne with an E                             | Euphoria                                   | 0.6646586393596792
 Anne with an E                             | Sex Education                              | 0.6496389753715078
 Anne with an E                             | Shameless                                  | 0.6434397269625473
 Anne with an E                             | Wednesday                                  | 0.6388870623309494
 Anne with an E                             | Once Upon a Time                           | 0.6378062601267285
 Arcane                                     | Invincible                                 | 0.6462710555589696
 Arcane                                     | Riverdale                                  | 0.6430926325206507
 Arcane                                     | WandaVision                                | 0.6382143116604011
 Arcane                                     | Dexter                                     | 0.6166516109841654
 Arcane                                     | Supergirl                                  | 0.6086128959262496
 Arrow                                      | The Flash                                  | 0.6758454385080439
 Arrow                                      | Titans                                     | 0.6720290768498227
 Arrow                                      | Marvel's Luke Cage                         | 0.6677547713568222
 Arrow                                      | Gotham                                     | 0.6660323735725453
 Arrow                                      | Marvel's Iron Fist                         | 0.6637792470752579
 Ash vs Evil Dead                           | Fear the Walking Dead                      | 0.6659347552754191
 Ash vs Evil Dead                           | American Gods                              | 0.6611455504118333
 Ash vs Evil Dead                           | American Horror Story                      | 0.6560934769162099
 Ash vs Evil Dead                           | Grimm                                      | 0.6479438283016337
 Ash vs Evil Dead                           | Charmed                                    | 0.6473160692984306
 Avatar: The Last Airbender                 | The Legend of Korra                        | 0.7415330857271573
 Avatar: The Last Airbender                 | The Wheel of Time                          | 0.6250106408004685
 Avatar: The Last Airbender                 | Ben 10                                     |  0.613226521152092
 Avatar: The Last Airbender                 | The 100                                    | 0.6043731298640354
 Avatar: The Last Airbender                 | Star Wars: The Clone Wars                  | 0.6038486180662989
 Band of Brothers                           | 9-1-1                                      | 0.6262115322542813
 Band of Brothers                           | The Pacific                                | 0.6253315895418678
 Band of Brothers                           | Chicago Fire                               | 0.6192609189031535
 Band of Brothers                           | NCIS                                       | 0.6100835854058841
 Band of Brothers                           | Marvel's The Punisher                      | 0.6057139458921327
 Bates Motel                                | Ozark                                      | 0.6899813003082214
 Bates Motel                                | American Horror Story                      | 0.6656837066600511
 Bates Motel                                | Gotham                                     | 0.6558734846385637
 Bates Motel                                | Orange Is the New Black                    | 0.6549899008876156
 Bates Motel                                | Fear the Walking Dead                      | 0.6549696246674568
 Batwoman                                   | Gotham                                     | 0.7601252628292338
 Batwoman                                   | Superman & Lois                            | 0.7046843923548265
 Batwoman                                   | Titans                                     | 0.7045471075766544
 Batwoman                                   | Hawkeye                                    | 0.6932830081874037
 Batwoman                                   | Marvel's Luke Cage                         | 0.6885649531329852
 Ben 10                                     | Heroes                                     | 0.6892806449513587
 Ben 10                                     | The Boss Baby: Back in Business            | 0.6776280327295121
 Ben 10                                     | Titans                                     | 0.6644253257035999
 Ben 10                                     | Fringe                                     | 0.6642956620913302
 Ben 10                                     | Marvel's Agents of S.H.I.E.L.D.            |  0.662144002371652
 Better Call Saul                           | Gotham                                     | 0.6530932202632032
 Better Call Saul                           | Breaking Bad                               |  0.650754353045101
 Better Call Saul                           | Marvel's Daredevil                         | 0.6383874410295667
 Better Call Saul                           | Prison Break                               | 0.6366887536918631
 Better Call Saul                           | Hannibal                                   | 0.6362504249396467
 Big Time Rush                              | Drake & Josh                               | 0.6902767759229086
 Big Time Rush                              | Victorious                                 | 0.6641260575185388
 Big Time Rush                              | The Fresh Prince of Bel-Air                | 0.6598186170070403
 Big Time Rush                              | Friends                                    | 0.6442829455176844
 Big Time Rush                              | Sex and the City                           | 0.6370884735340436
 Black Mirror                               | Love, Death & Robots                       | 0.7499595364742668
 Black Mirror                               | American Horror Story                      | 0.6770389733659608
 Black Mirror                               | The Purge                                  | 0.6722519327695053
 Black Mirror                               | Fringe                                     | 0.6690012595345951
 Black Mirror                               | Sex, Explained                             | 0.6675408119919427
 Blindspot                                  | The Blacklist                              | 0.6880647112221171
 Blindspot                                  | Bones                                      | 0.6777281302225711
 Blindspot                                  | You                                        |  0.661383961727335
 Blindspot                                  | Batwoman                                   | 0.6549629962676077
 Blindspot                                  | Person of Interest                         | 0.6545860851304468
 BoJack Horseman                            | Two and a Half Men                         | 0.6765689367747768
 BoJack Horseman                            | Insatiable                                 | 0.6692330843520025
 BoJack Horseman                            | Elementary                                 | 0.6662264989409727
 BoJack Horseman                            | Orange Is the New Black                    | 0.6643308800182824
 BoJack Horseman                            | You                                        | 0.6613991801783763
 Bones                                      | Mindhunter                                 | 0.7296684928020161
 Bones                                      | The X-Files                                | 0.7201938043176117
 Bones                                      | Chicago P.D.                               | 0.7171192184575761
 Bones                                      | NCIS                                       |  0.711048739011134
 Bones                                      | The Blacklist                              | 0.7063306525179596
 Breaking Bad                               | Ozark                                      | 0.6703837937718004
 Breaking Bad                               | Better Call Saul                           |  0.650754353045101
 Breaking Bad                               | Hannibal                                   | 0.6497818734356973
 Breaking Bad                               | Altered Carbon                             | 0.6490604187702663
 Breaking Bad                               | Scorpion                                   | 0.6446946204974218
 Bridgerton                                 | The Crown                                  |  0.684238457389376
 Bridgerton                                 | Sex and the City                           | 0.6726251495687685
 Bridgerton                                 | Pretty Little Liars                        | 0.6648212827223156
 Bridgerton                                 | Charmed                                    |  0.663480871013194
 Bridgerton                                 | Castle                                     | 0.6611626468399207
 Brooklyn Nine-Nine                         | 9-1-1                                      | 0.7211819416750235
 Brooklyn Nine-Nine                         | Chicago P.D.                               | 0.7136621809426666
 Brooklyn Nine-Nine                         | NCIS                                       | 0.7028617989134696
 Brooklyn Nine-Nine                         | The Rookie                                 | 0.6972403226262316
 Brooklyn Nine-Nine                         | Castle                                     |  0.695740663118597
 Buffy the Vampire Slayer                   | Charmed                                    | 0.6903802859837057
 Buffy the Vampire Slayer                   | Lucifer                                    | 0.6832882046291808
 Buffy the Vampire Slayer                   | True Blood                                 | 0.6826559069234447
 Buffy the Vampire Slayer                   | Desperate Housewives                       | 0.6785052284040768
 Buffy the Vampire Slayer                   | The Vampire Diaries                        | 0.6785013583982913
 Castle                                     | The Blacklist                              | 0.7334770820817322
 Castle                                     | Elementary                                 | 0.7313817271671428
 Castle                                     | Marvel's The Punisher                      | 0.7218186089058387
 Castle                                     | Chicago P.D.                               | 0.7206738104523968
 Castle                                     | Sex and the City                           | 0.7004264390674235
 Charmed                                    | Once Upon a Time                           | 0.7073100854164325
 Charmed                                    | Heroes                                     | 0.7051134616201518
 Charmed                                    | Ghost Whisperer                            | 0.6931973581255585
 Charmed                                    | Shameless                                  | 0.6929280061159951
 Charmed                                    | Buffy the Vampire Slayer                   | 0.6903802859837057
 Chernobyl                                  | The 100                                    | 0.6179385066412268
 Chernobyl                                  | Stranger Things                            | 0.6132129266874298
 Chernobyl                                  | 13 Reasons Why                             | 0.5997694121047353
 Chernobyl                                  | The Expanse                                | 0.5990733302723666
 Chernobyl                                  | Westworld                                  | 0.5973187641843403
 Chicago Fire                               | 9-1-1                                      | 0.7877320945127212
 Chicago Fire                               | Chicago P.D.                               | 0.7380308857026558
 Chicago Fire                               | NCIS                                       | 0.7119630765481317
 Chicago Fire                               | Shameless                                  |  0.684024011492349
 Chicago Fire                               | Grey's Anatomy                             | 0.6739873534868759
 Chicago P.D.                               | 9-1-1                                      | 0.7636580046221242
 Chicago P.D.                               | NCIS                                       | 0.7634110314948308
 Chicago P.D.                               | Law & Order: Special Victims Unit          | 0.7415932619711849
 Chicago P.D.                               | Chicago Fire                               | 0.7380308857026558
 Chicago P.D.                               | The Purge                                  | 0.7351442570568493
 Chilling Adventures of Sabrina             | The Umbrella Academy                       | 0.6513698601354225
 Chilling Adventures of Sabrina             | Buffy the Vampire Slayer                   | 0.6491161891053374
 Chilling Adventures of Sabrina             | Supernatural                               | 0.6377166596113909
 Chilling Adventures of Sabrina             | Wednesday                                  | 0.6338084657726187
 Chilling Adventures of Sabrina             | Once Upon a Time                           | 0.6276253385594849
 Chucky                                     | American Horror Story                      | 0.7074959147666415
 Chucky                                     | Stranger Things                            | 0.6810046211853855
 Chucky                                     | Supernatural                               | 0.6677380483950648
 Chucky                                     | The Boys                                   | 0.6641290778887721
 Chucky                                     | Riverdale                                  | 0.6636168104169194
 Cobra Kai                                  | The Legend of Korra                        |  0.611201176235006
 Cobra Kai                                  | Marvel's Iron Fist                         | 0.6001096370393056
 Cobra Kai                                  | Stranger Things                            |   0.59394321916066
 Cobra Kai                                  | Chucky                                     | 0.5923384076863932
 Cobra Kai                                  | The Rookie                                 | 0.5907809626929043
 Community                                  | Seinfeld                                   | 0.7263595796256316
 Community                                  | Orange Is the New Black                    | 0.6815609598681778
 Community                                  | The Big Bang Theory                        | 0.6781256248090575
 Community                                  | Scrubs                                     | 0.6742298439604177
 Community                                  | I Am Not Okay with This                    |  0.672545602379963
 Criminal Minds                             | Mindhunter                                 | 0.7198616221499531
 Criminal Minds                             | Law & Order: Special Victims Unit          | 0.7067552354042144
 Criminal Minds                             | Bones                                      | 0.6947907758672198
 Criminal Minds                             | Chicago P.D.                               | 0.6844234732713954
 Criminal Minds                             | Hannibal                                   | 0.6708031753951014
 CSI: Miami                                 | NCIS                                       | 0.7327640965028528
 CSI: Miami                                 | Chicago P.D.                               | 0.7270665603499852
 CSI: Miami                                 | Bones                                      | 0.6758883800943214
 CSI: Miami                                 | 9-1-1                                      | 0.6749925357692532
 CSI: Miami                                 | Chicago Fire                               | 0.6656985131824749
 Dahmer – Monster: The Jeffrey Dahmer Story | Mindhunter                                 | 0.6871596366540835
 Dahmer – Monster: The Jeffrey Dahmer Story | Hannibal                                   |  0.686343764269798
 Dahmer – Monster: The Jeffrey Dahmer Story | The Purge                                  | 0.6808353877796268
 Dahmer – Monster: The Jeffrey Dahmer Story | Orange Is the New Black                    | 0.6767385218116545
 Dahmer – Monster: The Jeffrey Dahmer Story | Ozark                                      | 0.6711049018515732
 DC's Legends of Tomorrow                   | Marvel's Agents of S.H.I.E.L.D.            | 0.7109301950116915
 DC's Legends of Tomorrow                   | Titans                                     | 0.7048333193762563
 DC's Legends of Tomorrow                   | Heroes                                     | 0.7035630813799149
 DC's Legends of Tomorrow                   | Doctor Who                                 |  0.702611369281795
 DC's Legends of Tomorrow                   | Star Trek: Discovery                       | 0.6808705310390546
 Desperate Housewives                       | Orange Is the New Black                    | 0.7075399237001153
 Desperate Housewives                       | Pretty Little Liars                        | 0.7052859619316552
 Desperate Housewives                       | Sex and the City                           | 0.6955520218014286
 Desperate Housewives                       | Fear the Walking Dead                      | 0.6914398954701824
 Desperate Housewives                       | Shameless                                  | 0.6831834472323226
 Dexter                                     | The Mentalist                              | 0.6471257963646088
 Dexter                                     | Lucifer                                    | 0.6446017304986957
 Dexter                                     | WandaVision                                | 0.6387635172537532
 Dexter                                     | The X-Files                                |  0.636589038381203
 Dexter                                     | Invincible                                 | 0.6348448413795457
 Doctor Who                                 | DC's Legends of Tomorrow                   |  0.702611369281795
 Doctor Who                                 | Fringe                                     | 0.6916401546537521
 Doctor Who                                 | Marvel's Agents of S.H.I.E.L.D.            | 0.6846981017660749
 Doctor Who                                 | The Strain                                 |  0.680999123319079
 Doctor Who                                 | The Sandman                                |  0.680090897476591
 Drake & Josh                               | Two and a Half Men                         |  0.738819330684358
 Drake & Josh                               | Malcolm in the Middle                      | 0.7291922552148664
 Drake & Josh                               | Young Sheldon                              | 0.7114480799545949
